"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.365,0.00136173658604342,81.2717452738024,0.00118550235588332,43.5566805383092
750,-1750,6.366,0.00138987848502865,78.4725377050384,0.00114969644767198,38.5819230477373
750,-1750,6.367,0.00142260491163896,75.3986499863526,0.00110802966938372,33.6529102582942
750,-1750,6.368,0.00145834762888857,72.012546721396,0.00106095691201527,28.8151054347319
750,-1750,6.369,0.00149528898812955,68.2993552609148,0.00100906781221871,24.1193199430366
750,-1750,6.37,0.00153150778107888,64.2644723094334,0.000953080188371371,19.6244078905784
750,-1750,6.371,0.00156511363669221,59.9296668310109,0.000893843286349945,15.400586710485
750,-1750,6.372,0.00159436440150486,55.3288477807721,0.00083235125743713,11.5333618623482
750,-1750,6.373,0.00161776502749569,50.5041389927367,0.000769768532441723,8.12776334411719
750,-1750,6.374,0.00163414610873975,45.5024505641442,0.000707468882854228,5.31176596851023
750,-1750,6.375,0.00164271753368353,40.3724832631463,0.000647085833717276,3.235847991463
750,-1750,6.376,0.00164309041103754,35.162050095086,0.000590558857858934,2.06209255703689
750,-1750,6.377,0.00163526091129535,29.9156873035625,0.000540132173302705,1.93162473830637
750,-1750,6.378,0.00161955398320128,24.6726774205719,0.000498222388915251,2.8986208209451
750,-1750,6.379,0.00159653247563124,19.4657520742518,0.000467049088189598,4.83656108148777
750,-1750,6.38,0.00156688618222067,14.3208220868382,0.000448006170960529,7.36943398434771
750,-1750,6.381,0.00153132299712967,9.25803214338821,0.000441005727334389,9.9184994527109
750,-1750,6.382,0.00149048728784358,4.29422411451146,0.000444246526707236,11.8887242070076
750,-1750,6.383,0.00144492633023429,-0.553452907028502,0.00045464703734215,12.8720527190347
750,-1750,6.384,0.0013951141720837,-5.26342106277616,0.000468658791350168,12.7239606882397
750,-1750,6.385,0.00134152654889013,-9.80594139114476,0.000482979687328029,11.5088585520458
750,-1750,6.386,0.00128474544855239,-14.1407348666991,0.00049494007625282,9.4029446843812
750,-1750,6.387,0.00122556267084476,-18.2167819085336,0.000502608672976245,6.61910256450742
750,-1750,6.388,0.00116505107768424,-21.9748710720737,0.000504745537923041,3.36755534757728
750,-1750,6.389,0.00110457956100098,-25.3531784503012,0.000500698215907711,-0.157248652686542
750,-1750,6.39,0.00104576031004754,-28.2958081816835,0.000490294139779893,-3.77482809306652
750,-1750,6.391,0.000990331636740086,-30.7636744557064,0.000473756902349278,-7.30902960573356
750,-1750,6.392,0.000939993775137557,-32.7462336849637,0.000451661124589175,-10.5741754204176
750,-1750,6.393,0.00089622637959191,-34.2714873160699,0.000424932255119882,-13.3592079195841
750,-1750,6.394,0.00086012234434852,-35.4109176056744,0.000394889239385415,-15.4129739606391
750,-1750,6.395,0.000832269876065519,-36.2764642045105,0.000363316436240977,-16.4383222551152
750,-1750,6.396,0.000812701832589105,-37.0087732880874,0.000332528645297758,-16.1133084949409
750,-1750,6.397,0.000800912089685181,-37.7590043380186,0.000305343736646721,-14.1735559717661
750,-1750,6.398,0.000795922932745033,-38.6687121300372,0.000284798450689846,-10.5869884598066
750,-1750,6.399,0.000796383865984899,-39.8524659998812,0.000273435671168143,-5.76388712160302
750,-1750,6.4,0.000800689912032216,-41.3862452068702,0.000272315326306191,-0.571161339424526
750,-1750,6.401,0.000807116733117865,-43.3025629419975,0.000280476911811181,4.02750831557104
750,-1750,6.402,0.000813971642750162,-45.591712236222,0.000295452671921672,7.4273623102996
750,-1750,6.403,0.000819752860247218,-48.2077181997892,0.000314394921022935,9.51196146534559
750,-1750,6.404,0.000823300083561838,-51.0773835275851,0.000334958485691972,10.4793860513877
750,-1750,6.405,0.000823913767124358,-54.1110563788425,0.00035563669846454,10.6288651712262
750,-1750,6.406,0.000821420708836275,-57.214198252468,0.00037571694683837,10.2343042700403
750,-1750,6.407,0.000816169112878835,-60.29916673154,0.000395066547574397,9.49656041392426
750,-1750,6.408,0.000808946093729228,-63.2965679832287,0.000413873512345763,8.53947009699894
750,-1750,6.409,0.000800823999969527,-66.1649966962525,0.000432413657006439,7.42680233136563
750,-1750,6.41,0.000792958061213869,-68.8972313731211,0.000450894679548672,6.18750229625984
750,-1750,6.411,0.000786373826587744,-71.5206688711968,0.000469407547472053,4.84006050250849
750,-1750,6.412,0.000781791984321768,-74.0907632911014,0.000487983025518381,3.40855539914578
750,-1750,6.413,0.000779532050817419,-76.6785902611114,0.00050671481077148,1.92616251268459
750,-1750,6.414,0.000779512539381382,-79.3562119867059,0.000525885772428114,0.426451314068522
750,-1750,6.415,0.000781332592021224,-82.1844687772601,0.000546029405835592,-1.07300290330076
750,-1750,6.416,0.000784395208533223,-85.2063704350332,0.000567876751755961,-2.58715526594786
750,-1750,6.417,0.000788027293793512,-88.4464435564431,0.000592178728613104,-4.17146407644682
750,-1750,6.418,0.000791565933568149,-91.9140747149723,0.000619448268789183,-5.91478191066868
750,-1750,6.419,0.000794402457848427,-95.6081536687577,0.00064971393249541,-7.9172185583835
750,-1750,6.42,0.00079599408432169,-99.5209657041184,0.000682385677455849,-10.2612229443991
750,-1750,6.421,0.000795861102407577,-103.640483326249,0.000716290778062373,-12.9878865758164
750,-1750,6.422,0.000793585793754381,-107.951240418905,0.000749868544922245,-16.0866346812582
750,-1750,6.423,0.000788821633039061,-112.434510853627,0.000781459556931587,-19.4987829127462
750,-1750,6.424,0.000781312518480633,-117.068573816073,0.000809610708352104,-23.1300667020598
750,-1750,6.425,0.000770915353328748,-121.829608608403,0.000833332253772953,-26.8665404087137
750,-1750,6.426,0.000757616824908133,-126.693426378538,0.000852266821801458,-30.5903576986717
750,-1750,6.427,0.000741536405359039,-131.637957579429,0.000866750396731702,-34.1942077756126
750,-1750,6.428,0.000722911146215698,-136.64622390648,0.000877759795914125,-37.5942353879608
750,-1750,6.429,0.000702062242815005,-141.709425925086,0.000886753776410184,-40.7409678164667
750,-1750,6.43,0.000679347329877515,-146.829737226295,0.000895429891428326,-43.6266704986861
750,-1750,6.431,0.00065510551292091,-152.022382894113,0.000905437700042801,-46.2866338523136
750,-1750,6.432,0.000629604217827662,-157.316618014531,0.000918105812066595,-48.7923574442848
750,-1750,6.433,0.000602997845929915,-162.755384908048,0.000934244262654035,-51.2370092716777
750,-1750,6.434,0.000575307360672805,-168.393761613996,0.00095406529588071,-53.7168710315976
750,-1750,6.435,0.00054642698246909,-174.296785596229,0.000977228106773643,-56.3144262118767
750,-1750,6.436,0.000516159447352692,179.462253022499,0.00100297435333626,-59.0877331732159
750,-1750,6.437,0.000484275794007077,172.801531654392,0.00103030105582514,-62.0675279704644
750,-1750,6.438,0.000450591265761946,165.626637458143,0.00105812196360609,-65.2604224692782
750,-1750,6.439,0.000415047875783274,157.820694351031,0.0010853879821278,-68.6552068941457
750,-1750,6.44,0.000377797943871309,149.226156186492,0.00111115810225541,-72.229577917072
750,-1750,6.441,0.000339292380531391,139.614937648831,0.00113462653687098,-75.9556548994796
750,-1750,6.442,0.000300393406162369,128.64345317065,0.00115511876666406,-79.8036384095934
750,-1750,6.443,0.000262552453200028,115.795679073089,0.00117207107836232,-83.7435993681599
750,-1750,6.444,0.000228102867723301,100.353823982391,0.00118500758220978,-87.745710092571
750,-1750,6.445,0.000200619375182584,81.5619815478099,0.00119352633277046,-91.7793707909578
750,-1750,6.446,0.000184824301404515,59.3386193951429,0.00119730232294774,-95.8117360057279
750,-1750,6.447,0.000184825269460989,35.3754086266435,0.00119610980711277,-99.8061232473242
750,-1750,6.448,0.000201071614651599,12.6642083425311,0.0011898611732943,-103.720693314107
750,-1750,6.449,0.000229992672713631,-6.88628577412915,0.00117865592693436,-107.507658095691
750,-1750,6.45,0.000266816576625001,-23.2104131483717,0.00116283272446569,-111.113163654395
750,-1750,6.451,0.000307577650901546,-37.0346321903773,0.00114301952378948,-114.478006122699
750,-1750,6.452,0.000349387351458381,-49.087130556588,0.00112018000410335,-117.539555049069
750,-1750,6.453,0.000390137837447507,-59.8913333970864,0.00109565458657755,-120.235707936996
