"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.24,0.000529738709767494,51.9262240465448,0.00089655359713714,53.4368786598618
750,-1750,6.241,0.000506432200136976,47.0897917608858,0.000900775659776292,50.9960679026547
750,-1750,6.242,0.000479591514964603,42.5192009121174,0.000905102211217531,48.448897556429
750,-1750,6.243,0.000449292803334757,38.2760087018687,0.00090913862393564,45.795035808941
750,-1750,6.244,0.000415630756181417,34.4751570557734,0.000912464769593094,43.0390810792207
750,-1750,6.245,0.000378865739901906,31.3155779941584,0.00091467071335621,40.1911619187913
750,-1750,6.246,0.000339620125208728,29.125888286826,0.000915391971128379,37.2660228587016
750,-1750,6.247,0.000299153212759236,28.4322270690968,0.000914328349478687,34.2811297598047
750,-1750,6.248,0.000259782742911825,30.0373602138849,0.000911238779709522,31.2547456880544
750,-1750,6.249,0.000225511234626196,34.9961461875783,0.000905915576582834,28.2049614851826
750,-1750,6.25,0.000202516171333453,44.0539526048171,0.00089815106736024,25.1503649092157
750,-1750,6.251,0.000197794209470727,56.0865761223878,0.000887714306715626,22.1125317161489
750,-1750,6.252,0.000214481954840385,67.5184193581708,0.000874354349320486,19.1199875808866
750,-1750,6.253,0.000249192220911675,75.3725094677517,0.000857839962837456,16.2128826266138
750,-1750,6.254,0.000295821397647435,79.2978995316765,0.000838036399957355,13.4474169434738
750,-1750,6.255,0.000349411554019471,80.2366875163727,0.000815010869225428,10.8989996533736
750,-1750,6.256,0.000406829510101692,79.1553187385566,0.000789151766666011,8.66301999470145
750,-1750,6.257,0.000466222865810969,76.7313924004489,0.000761282631149775,6.8517147190085
750,-1750,6.258,0.000526477771970244,73.3935754098117,0.000732747954243625,5.58483309792934
750,-1750,6.259,0.000586863581491052,69.4059784626481,0.000705441588810497,4.97102432804631
750,-1750,6.26,0.000646813591645057,64.9314253981715,0.000681738967116965,5.07756296585873
750,-1750,6.261,0.000705791577218763,60.0719645353584,0.000664289728878016,5.89096770897726
750,-1750,6.262,0.00076321527322251,54.8937908135574,0.000655650489171467,7.28213753867108
750,-1750,6.263,0.00081841914518667,49.4423201484823,0.000657813372804404,9.00103929456972
750,-1750,6.264,0.000870643156605049,43.7511490291164,0.000671792506960103,10.7206958440169
750,-1750,6.265,0.00091903683456501,37.8473141542353,0.000697464923296594,12.1187226288716
750,-1750,6.266,0.000962671103270307,31.7544547400878,0.000733739038077999,12.9529466009164
750,-1750,6.267,0.00100055427183909,25.4949347207171,0.000778930885229098,13.0936442543646
750,-1750,6.268,0.00103165232886737,19.0915830891198,0.000831146597742621,12.5109445549042
750,-1750,6.269,0.00105491626494114,12.5694200041494,0.000888539983915852,11.2410501075575
750,-1750,6.27,0.00106931989358985,5.95755093170939,0.000949427330571882,9.3535761183854
750,-1750,6.271,0.00107391061777774,-0.708671102344161,0.00101230675795584,6.92946305439405
750,-1750,6.272,0.00106787345047151,-7.38509789492092,0.00107583863608773,4.04930137298734
750,-1750,6.273,0.00105060634556552,-14.0156312221276,0.00113882544053808,0.788484627344176
750,-1750,6.274,0.00102180357478374,-20.5280525191959,0.00120020707062061,-2.78421682429581
750,-1750,6.275,0.000981544355145446,-26.8281591356508,0.00125907120358521,-6.60681774877701
750,-1750,6.276,0.000930386871789558,-32.7911700830253,0.00131467000404135,-10.6240292962133
750,-1750,6.277,0.000869473850475379,-38.2489607431295,0.00136643330102918,-14.7872142703152
750,-1750,6.278,0.000800665566986479,-42.9715461581535,0.00141397166070944,-19.054349779323
