"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.42,0.000462741670832106,-73.4599145139091,0.00244482933611009,120.422090990969
750,-1750,6.421,0.000443594154004725,-75.9056132073134,0.00235126731740442,117.349946668384
750,-1750,6.422,0.000429494975383553,-77.4957591775087,0.00225058485205692,114.677038055977
750,-1750,6.423,0.000423081413461314,-78.5586003011762,0.00214674588931103,112.541233074792
750,-1750,6.424,0.000425560280656298,-79.6396357635012,0.00204567557446016,111.077206188638
750,-1750,6.425,0.00043622463705954,-81.3260256466663,0.00195511071595835,110.3790868295
750,-1750,6.426,0.000452684334565339,-84.0408318785548,0.00188386530178114,110.444774925621
750,-1750,6.427,0.000471639086353395,-87.9530151291103,0.00184030806068317,111.119186694859
750,-1750,6.428,0.000489704973612313,-93.0208648270349,0.00183021506403089,112.078712244086
750,-1750,6.429,0.000503976558790334,-99.0860146654747,0.00185481036185605,112.897308301171
750,-1750,6.43,0.000512296474045048,-105.950911160197,0.00191010865904687,113.17682478501
750,-1750,6.431,0.000513327290171663,-113.42306197125,0.00198798646583066,112.661291761414
750,-1750,6.432,0.000506511870666764,-121.33495637305,0.00207828476587955,111.271650322743
750,-1750,6.433,0.00049197036681965,-129.551743381225,0.00217086396042294,109.06977751028
750,-1750,6.434,0.000470357103177143,-137.974845249796,0.00225700543770012,106.19885948214
750,-1750,6.435,0.0004426917163266,-146.54591024622,0.00233012446984759,102.834008846697
750,-1750,6.436,0.000410179481893086,-155.253303536114,0.00238599889353344,99.1521073975288
750,-1750,6.437,0.00037404034217347,-164.142505716742,0.00242271073217698,95.3167431330727
750,-1750,6.438,0.000335371487177501,-173.33238292502,0.00244042313638473,91.4716906562459
750,-1750,6.439,0.000295072686812723,176.957616118949,0.00244105648331825,87.7380436186879
750,-1750,6.44,0.000253867424706698,166.355739694927,0.00242789738774618,84.2122108902657
750,-1750,6.441,0.000212464933172382,154.227342312059,0.00240516292576692,80.9635742872527
750,-1750,6.442,0.000171960958442681,139.425846023227,0.00237754038685043,78.0317417492937
750,-1750,6.443,0.000134755059347397,119.781493291276,0.00234972641474075,75.4242060289641
750,-1750,6.444,0.000106549883261617,91.7616675790977,0.00232599652989711,73.115826886217
750,-1750,6.445,9.7806189096425E-05,54.6767183017162,0.00230984445646679,71.05165545244
750,-1750,6.446,0.000114255431667677,19.0262187364272,0.00230373443934654,69.1539257357465
750,-1750,6.447,0.000147500750217612,-7.48247415823021,0.00230900124324269,67.3325876177422
750,-1750,6.448,0.000187471341390362,-27.2182296312937,0.00232590727374866,65.4971745717936
750,-1750,6.449,0.000228332827115099,-43.3390722600908,0.00235382995992698,63.5670467282057
750,-1750,6.45,0.000266617347231033,-57.5701321855689,0.0023915201826911,61.4776710162033
750,-1750,6.451,0.000299846733961463,-70.7683771885037,0.00243735893670757,59.1822301514581
750,-1750,6.452,0.000326049700033287,-83.3691964772371,0.00248954977747714,56.6495365614563
750,-1750,6.453,0.000343640885754318,-95.5987498158548,0.00254621302440005,53.8601772060654
750,-1750,6.454,0.000351427474276517,-107.571502359762,0.00260538305315553,50.8028341432219
750,-1750,6.455,0.000348654280479796,-119.336049373896,0.00266494144474446,47.4720855235969
750,-1750,6.456,0.000335049363247411,-130.895930359194,0.00272253842169532,43.8681054550563
750,-1750,6.457,0.0003108514240244,-142.215554556731,0.0027755580581158,39.9978928161906
750,-1750,6.458,0.000276809621824594,-153.211920501369,0.00282116875016153,35.8771870296898
