"inc_ang [deg]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
-90,6.407,0.00570909483086481,-98.9156077264751,0.000456411492645618,-93.6580074484309
-90,6.408,0.00570984161667796,-101.589467056516,0.000456490927090293,-96.3534779036778
-90,6.409,0.00571057944504392,-104.263339584222,0.000456569405347013,-99.0489584378725
-90,6.41,0.00571130831305336,-106.937225139723,0.000456646927270612,-101.74444892103
-90,6.411,0.00571202821661412,-109.611123558622,0.000456723492508776,-104.439949232046
-90,6.412,0.00571273915269116,-112.285034673005,0.000456799100889078,-107.135459238929
-90,6.413,0.00571344111898338,-114.95895833421,0.000456873752184504,-109.830978813056
-90,6.414,0.00571413411016909,-117.632894367565,0.000456947446169048,-112.526507831952
-90,6.415,0.00571481812315224,-120.306842602633,0.000457020182570814,-115.222046171906
-90,6.416,0.00571549315692442,-122.980802894506,0.000457091961199954,-117.917593704299
-90,6.417,0.0057161592052085,-125.654775063779,0.000457162781840288,-120.613150293325
-90,6.418,0.00571681626798038,-128.328758955333,0.000457232644127962,-123.308715820117
-90,6.419,0.00571746434017766,-131.002754404274,0.000457301547997288,-126.004290173498
-90,6.42,0.00571810341959836,-133.676761238563,0.0004573694932982,-128.699873204991
-90,6.421,0.00571873350325672,-136.350779310538,0.000457436479581004,-131.395464799143
-90,6.422,0.00571935458635595,-139.024808450202,0.000457502506831551,-134.091064831592
-90,6.423,0.00571996666892728,-141.698848495686,0.000457567574737816,-136.78667316826
-90,6.424,0.00572056974654744,-144.372899272135,0.00045763168311263,-139.482289706847
-90,6.425,0.00572116381634695,-147.046960640602,0.00045769483186536,-142.177914290934
-90,6.426,0.00572174887565159,-149.721032424634,0.000457757020701439,-144.873546816155
-90,6.427,0.00572232492185637,-152.395114454916,0.000457818249470872,-147.569187163054
-90,6.428,0.00572289195147767,-155.069206578455,0.00045787851783347,-150.264835189249
-90,6.429,0.00572344996334856,-157.743308633739,0.000457937825850235,-152.960490768842
-90,6.43,0.00572399895377889,-160.417420461358,0.00045799617316295,-155.656153797674
-90,6.431,0.0057245389213775,-163.091541893723,0.000458053559594472,-158.351824138964
-90,6.432,0.0057250698614065,-165.765672763763,0.000458109985001161,-161.047501672859
-90,6.433,0.00572559177386134,-168.439812927874,0.00045816544928641,-163.743186266103
